ID,KA,K23,K32,K24,K40,K20,VC,ALAG1
636,3.047523835,0.631,0.396,0.008003405923,0.013,0.1209667709,362.6438592,0.5
637,38.0530793,0.631,0.396,0.01044401587,0.013,0.1219489523,408.1562393,0.5
638,2.639628601,0.631,0.396,0.004314738758,0.013,0.09591713512,332.0895602,0.5
639,2.479218576,0.631,0.396,0.002492083183,0.013,0.04198271196,254.0870991,0.5
640,1.132448921,0.631,0.396,0.01603846542,0.013,0.1265339257,267.1656395,0.5
641,10.6916448,0.631,0.396,0.003158738374,0.013,0.08478773357,400.722675,0.5
642,383.7748651,0.631,0.396,0.05502399983,0.013,0.1589345991,649.5313907,0.5
643,1.362068167,0.631,0.396,0.07365415926,0.013,0.1625553823,422.7913736,0.5
644,11.71596913,0.631,0.396,0.01574932904,0.013,0.1164791179,361.0420517,0.5
645,16.88215843,0.631,0.396,0.05051707924,0.013,0.09543445933,336.7662837,0.5
646,11.09446128,0.631,0.396,0.00350790143,0.013,0.1679553012,386.6544053,0.5
647,31.501694,0.631,0.396,0.0006738603829,0.013,0.1468555734,463.3602335,0.5
648,4.946222202,0.631,0.396,0.259566364,0.013,0.2193388187,329.3552445,0.5
649,7.451569625,0.631,0.396,0.1915790147,0.013,0.1455135077,446.0203345,0.5
650,3.867924027,0.631,0.396,0.0130918101,0.013,0.08788210911,365.2730451,0.5
651,53.28831394,0.631,0.396,0.00622226643,0.013,0.1771830278,281.1140461,0.5
652,5.497118562,0.631,0.396,0.00450948924,0.013,0.1603290382,272.7404148,0.5
653,1.492877166,0.631,0.396,0.000528212258,0.013,0.1789065371,314.6926266,0.5
654,115.3054256,0.631,0.396,0.02435053352,0.013,0.1309242545,362.330137,0.5
655,117.1303038,0.631,0.396,0.01232946956,0.013,0.08282486128,359.8312042,0.5
656,0.7099378806,0.631,0.396,0.01849713622,0.013,0.05791428774,307.4977413,0.5
657,15.76456029,0.631,0.396,0.01061940353,0.013,0.1245342133,278.1277887,0.5
658,14.62474673,0.631,0.396,0.03887963405,0.013,0.132803978,420.2423084,0.5
659,0.4551981253,0.631,0.396,0.1082329569,0.013,0.1393724493,247.5500086,0.5
660,23.11749625,0.631,0.396,0.01144420906,0.013,0.1284282799,461.7431034,0.5
661,344.6833459,0.631,0.396,0.05009936388,0.013,0.1269842027,224.2198719,0.5
662,41.94766868,0.631,0.396,0.0267209949,0.013,0.1042361027,439.5602115,0.5
663,52.63782266,0.631,0.396,0.03322604228,0.013,0.08364056768,323.7996639,0.5
664,8.369000724,0.631,0.396,0.05204259372,0.013,0.09961455698,380.4718201,0.5
665,1.670901606,0.631,0.396,0.00498246288,0.013,0.1964052505,297.3465584,0.5
666,4.174819079,0.631,0.396,0.3208871061,0.013,0.1407944112,446.6847443,0.5
667,18.18877756,0.631,0.396,0.005446808566,0.013,0.07514007402,337.0485475,0.5
668,24.6874311,0.631,0.396,0.0009679136027,0.013,0.1057295209,336.1116976,0.5
669,4.973191583,0.631,0.396,0.08698735222,0.013,0.170637722,423.6906729,0.5
670,9.126832408,0.631,0.396,0.0004568032836,0.013,0.1144474406,318.2599353,0.5
671,2.685095809,0.631,0.396,0.005895909707,0.013,0.2035629361,424.4803874,0.5
672,1.416769678,0.631,0.396,0.01230281244,0.013,0.1314758875,339.8472963,0.5
673,13.24873585,0.631,0.396,0.01392762957,0.013,0.1494303362,485.2712824,0.5
674,9.805385776,0.631,0.396,0.4369960517,0.013,0.1170002797,387.4216005,0.5
675,0.3948635285,0.631,0.396,0.05402027846,0.013,0.08693420014,274.4518001,0.5
676,2.587399218,0.631,0.396,0.001248077896,0.013,0.2364475607,482.931245,0.5
677,11.96457809,0.631,0.396,0.005827688442,0.013,0.1202472858,339.5617944,0.5
678,66.15768942,0.631,0.396,0.03797424675,0.013,0.1503091901,283.7534396,0.5
679,17.83605839,0.631,0.396,0.06519366491,0.013,0.2308203088,296.3822794,0.5
680,3.827678033,0.631,0.396,0.02433238778,0.013,0.2106821686,286.8060034,0.5
681,0.8439504998,0.631,0.396,0.01069378541,0.013,0.1137762815,413.5052131,0.5
682,3.72159538,0.631,0.396,0.04309098963,0.013,0.1496190655,422.1113292,0.5
683,39.58629912,0.631,0.396,0.08454354517,0.013,0.1694477033,413.4877959,0.5
684,3.732957764,0.631,0.396,0.003230816151,0.013,0.1017923083,298.8517035,0.5
685,1.110233029,0.631,0.396,0.007009344619,0.013,0.1460769908,382.5391554,0.5
686,13.15079877,0.631,0.396,0.002390682618,0.013,0.2301804336,417.0240899,0.5
687,6.343294888,0.631,0.396,0.0104984761,0.013,0.08089871959,389.2109978,0.5
688,9.173475922,0.631,0.396,0.09165390051,0.013,0.166326527,305.5148885,0.5
689,26.52758195,0.631,0.396,0.00552670645,0.013,0.3270086597,374.2938826,0.5
690,14.83136782,0.631,0.396,0.2031936021,0.013,0.07882729437,306.9828189,0.5
691,3.914988103,0.631,0.396,0.02657164524,0.013,0.07125173067,375.1439257,0.5
692,572.5917913,0.631,0.396,0.02814739356,0.013,0.08581483995,360.9514858,0.5
693,4.117308252,0.631,0.396,0.09517080645,0.013,0.1269842399,325.1932134,0.5
694,2.58673523,0.631,0.396,0.007259445343,0.013,0.168625372,362.997154,0.5
695,4.817881169,0.631,0.396,0.3175326691,0.013,0.1838297894,389.3689863,0.5
696,34.01291227,0.631,0.396,0.001015607637,0.013,0.1960664984,289.7509622,0.5
697,5.234294293,0.631,0.396,0.002788675625,0.013,0.1258133634,424.6505118,0.5
698,5.192738539,0.631,0.396,0.005192284491,0.013,0.08984476011,481.5675618,0.5
699,9.903377528,0.631,0.396,0.02945703189,0.013,0.06903934809,470.5130955,0.5
700,124.5086159,0.631,0.396,0.01813138786,0.013,0.1447535372,476.9339112,0.5
701,28.75502155,0.631,0.396,0.01403100104,0.013,0.08534475067,427.862879,0.5
702,63.78121135,0.631,0.396,0.02925942911,0.013,0.1253888939,282.4319642,0.5
703,8.284211211,0.631,0.396,0.00283797019,0.013,0.1273439851,513.8700585,0.5
704,3.647564338,0.631,0.396,0.01648575737,0.013,0.1434582032,542.850557,0.5
705,70.17470938,0.631,0.396,0.04358472216,0.013,0.1089554252,265.9104899,0.5
706,2.447034545,0.631,0.396,0.08373309396,0.013,0.1222340215,390.1483585,0.5
707,1.408428954,0.631,0.396,0.01648918381,0.013,0.1102083329,436.3668075,0.5
708,2.647618571,0.631,0.396,0.0293809716,0.013,0.06143533489,266.7607379,0.5
709,2.491585848,0.631,0.396,0.005806173605,0.013,0.1358077105,318.1677885,0.5
710,9.682715015,0.631,0.396,0.04903816617,0.013,0.1558506613,355.8585149,0.5
711,10.64854953,0.631,0.396,0.0465777711,0.013,0.1613076649,337.6305351,0.5
712,34.14891217,0.631,0.396,0.04633827139,0.013,0.2083379614,367.7452932,0.5
713,2.53446392,0.631,0.396,0.09980353611,0.013,0.133941642,280.431018,0.5
714,5.398616174,0.631,0.396,0.01396776938,0.013,0.1126881107,321.7163417,0.5
715,33.55702508,0.631,0.396,0.01079724793,0.013,0.1421301943,298.1296244,0.5
716,4.212667076,0.631,0.396,0.2735287741,0.013,0.208720632,399.724765,0.5
717,12.63416168,0.631,0.396,0.04316777389,0.013,0.1310863616,426.0530319,0.5
718,14.7326033,0.631,0.396,0.1151971543,0.013,0.2311160443,509.3230772,0.5
719,0.2809135965,0.631,0.396,0.02045098335,0.013,0.07006968671,318.1759351,0.5
720,28.85420519,0.631,0.396,0.005889287363,0.013,0.1029836926,440.9530779,0.5
721,1.166038411,0.631,0.396,0.01665782059,0.013,0.3145315064,250.8199718,0.5
722,1.508999468,0.631,0.396,0.5288192121,0.013,0.1037449172,388.9312492,0.5
723,242.8631039,0.631,0.396,0.04757595338,0.013,0.140246213,370.9958781,0.5
724,56.02073136,0.631,0.396,0.01303062748,0.013,0.1314842006,410.2818878,0.5
725,11.01323367,0.631,0.396,0.01154439061,0.013,0.1315924476,331.643387,0.5
726,9.85252609,0.631,0.396,0.009279609579,0.013,0.1406691106,362.9419293,0.5
727,34.09462019,0.631,0.396,0.0230475095,0.013,0.0944687905,369.5791196,0.5
728,93.73220686,0.631,0.396,0.01844314551,0.013,0.1242150281,516.986458,0.5
729,30.5057231,0.631,0.396,0.0008228757065,0.013,0.1144143896,433.666898,0.5
730,49.204082,0.631,0.396,0.03657816712,0.013,0.1681804043,320.2046618,0.5
731,135.3448214,0.631,0.396,0.006354476705,0.013,0.1671016662,325.2560154,0.5
732,67.03042848,0.631,0.396,0.002905871242,0.013,0.0623563524,294.4056441,0.5
733,0.3601038046,0.631,0.396,0.008153562327,0.013,0.2011784565,398.1650572,0.5
734,16.54323086,0.631,0.396,0.01410134028,0.013,0.1145098035,354.2293434,0.5
735,4.861085571,0.631,0.396,0.01642277257,0.013,0.1443581791,441.188278,0.5
736,4.727909244,0.631,0.396,0.07095247155,0.013,0.1554966324,449.2559674,0.5
737,131.5089968,0.631,0.396,0.0769231128,0.013,0.1710883393,249.7354487,0.5
738,6.906530809,0.631,0.396,0.01905734605,0.013,0.1182068068,228.4252308,0.5
739,1.084732541,0.631,0.396,0.02228447678,0.013,0.1690999929,380.8429796,0.5
740,0.9240731864,0.631,0.396,0.004667482975,0.013,0.1603561097,294.5228105,0.5
741,13.79721513,0.631,0.396,0.01856186995,0.013,0.1951743926,347.0303913,0.5
742,3.851961041,0.631,0.396,0.03306277227,0.013,0.1467902906,346.2387482,0.5
743,42.9857549,0.631,0.396,0.01455066387,0.013,0.1158067686,486.2299156,0.5
744,0.9727400562,0.631,0.396,0.02488067645,0.013,0.1399895606,387.8291153,0.5
745,11.28458726,0.631,0.396,0.0002194062806,0.013,0.05601917763,287.7759472,0.5
746,13.05206503,0.631,0.396,0.0003639393632,0.013,0.1765459866,342.098324,0.5
747,10.5990575,0.631,0.396,0.009404405052,0.013,0.1730831996,506.1739352,0.5
748,2.465380667,0.631,0.396,0.04683484217,0.013,0.1241461699,478.0656433,0.5
749,795.5061797,0.631,0.396,0.04185744557,0.013,0.1311692805,422.0548037,0.5
750,0.5605711589,0.631,0.396,0.02350190234,0.013,0.1135888413,301.3474484,0.5
751,65.8588892,0.631,0.396,0.1037493711,0.013,0.1124054711,371.4291749,0.5
752,34.44518921,0.631,0.396,0.0926229635,0.013,0.1175798578,360.67376,0.5
753,1.847337634,0.631,0.396,0.002564163731,0.013,0.132062256,414.5867886,0.5
754,83.67145712,0.631,0.396,0.03019034226,0.013,0.1034078409,405.3985061,0.5
755,28.63584573,0.631,0.396,0.001080567884,0.013,0.2162043103,434.2501156,0.5
756,7.065409739,0.631,0.396,0.5219491147,0.013,0.1328876519,313.8522677,0.5
757,0.7048104294,0.631,0.396,0.04905724943,0.013,0.1888878934,289.8402576,0.5
758,8.443335079,0.631,0.396,0.007161258455,0.013,0.07242237461,258.2660584,0.5
759,12.97248116,0.631,0.396,0.08881761066,0.013,0.07955397822,407.1106929,0.5
760,68.34488862,0.631,0.396,0.01394814753,0.013,0.1143606916,384.7110778,0.5
761,39.70834746,0.631,0.396,0.06974195592,0.013,0.06512092557,225.6646908,0.5
762,3.722616125,0.631,0.396,0.006765039931,0.013,0.07393600229,349.4004042,0.5
763,0.9579691969,0.631,0.396,0.0135961343,0.013,0.1918958519,324.6460776,0.5
764,101.2849525,0.631,0.396,0.001422312926,0.013,0.1536364214,335.2482789,0.5
765,3.214223534,0.631,0.396,0.01410023644,0.013,0.1405271144,459.9628743,0.5
766,9.297593869,0.631,0.396,0.00331049445,0.013,0.121138125,351.7982272,0.5
767,3.736430095,0.631,0.396,0.1513890985,0.013,0.1594530496,483.8638515,0.5
768,1.810331719,0.631,0.396,0.0007110982145,0.013,0.1136474404,347.1034533,0.5
769,6.804616916,0.631,0.396,0.03937473684,0.013,0.1389515546,371.5920841,0.5
770,3.602776713,0.631,0.396,0.01480871022,0.013,0.1519033205,269.9094147,0.5
771,7.059856697,0.631,0.396,0.008875255085,0.013,0.1500306894,383.0872476,0.5
772,2.156543915,0.631,0.396,0.03506504043,0.013,0.2049788242,307.1637548,0.5
773,23.41021014,0.631,0.396,0.05242895284,0.013,0.1175583637,339.6371239,0.5
774,0.7580844848,0.631,0.396,0.1610997713,0.013,0.1505966655,354.7986231,0.5
775,5.163238956,0.631,0.396,0.005017320071,0.013,0.09903207437,375.5489802,0.5
776,19.70977306,0.631,0.396,0.1038940232,0.013,0.1527416565,324.6034772,0.5
777,23.15066754,0.631,0.396,0.0281500108,0.013,0.1290392729,535.2351308,0.5
778,111.7027385,0.631,0.396,0.001205595239,0.013,0.1600906689,344.1052249,0.5
779,42.66170317,0.631,0.396,0.06378805055,0.013,0.09280490145,307.1139237,0.5
780,86.81432341,0.631,0.396,0.2544488719,0.013,0.2325866543,413.7318165,0.5
781,7.759895518,0.631,0.396,0.01575522886,0.013,0.1532643281,431.5257241,0.5
782,43.28781728,0.631,0.396,0.01154746378,0.013,0.06805645302,349.0009758,0.5
783,1.969546401,0.631,0.396,0.04791393075,0.013,0.1419018322,422.1121033,0.5
784,1.072070373,0.631,0.396,0.2452498577,0.013,0.2770564704,297.3679463,0.5
785,10.7578882,0.631,0.396,0.003055443479,0.013,0.1224324921,401.9883505,0.5
786,1.199074308,0.631,0.396,0.005854374848,0.013,0.1221783023,264.879755,0.5
787,18.24531859,0.631,0.396,0.1079435533,0.013,0.07917094438,316.4060984,0.5
788,11.85437137,0.631,0.396,0.007713356998,0.013,0.1847761203,528.3329671,0.5
789,2.68774724,0.631,0.396,0.06211711441,0.013,0.1784467059,349.8006512,0.5
790,16.5650867,0.631,0.396,0.0311391468,0.013,0.2204870009,483.8018967,0.5
791,10.4589445,0.631,0.396,0.01692162271,0.013,0.2156112693,459.3044911,0.5
792,315.4144227,0.631,0.396,0.01618391799,0.013,0.07839270523,330.0539062,0.5
793,5.694941774,0.631,0.396,0.04074373093,0.013,0.08091919564,472.7833142,0.5
794,11.58160127,0.631,0.396,0.01892471737,0.013,0.1912277752,362.619118,0.5
795,19.63675508,0.631,0.396,0.01264551355,0.013,0.06868168923,395.9817342,0.5
796,29.16085728,0.631,0.396,0.377860878,0.013,0.110492324,395.3640105,0.5
797,70.47822669,0.631,0.396,0.005035497393,0.013,0.1298301485,294.4683034,0.5
798,2.550521189,0.631,0.396,0.6723185294,0.013,0.2332547161,313.9564731,0.5
799,34.7748442,0.631,0.396,0.01008121499,0.013,0.1630507436,318.2298873,0.5
800,3.211232419,0.631,0.396,0.01828145618,0.013,0.08342101248,330.8450715,0.5
801,1.153784643,0.631,0.396,0.005108751185,0.013,0.1981112671,389.2021633,0.5
802,1.733793013,0.631,0.396,0.01104467592,0.013,0.04884920005,355.1740408,0.5
803,17.31880624,0.631,0.396,0.01092917816,0.013,0.06385065069,367.7497095,0.5
804,44.90046581,0.631,0.396,0.1204167096,0.013,0.1075793727,372.7621535,0.5
805,1.608638003,0.631,0.396,0.02266032536,0.013,0.1379158479,419.5223517,0.5
806,16.02682981,0.631,0.396,0.1193985394,0.013,0.09789298522,376.0677193,0.5
807,0.3049769427,0.631,0.396,0.1867493772,0.013,0.1045656208,418.2396724,0.5
808,956.3085633,0.631,0.396,0.005387870662,0.013,0.1728561342,255.2878129,0.5
809,23.33896368,0.631,0.396,0.06650126693,0.013,0.1561649784,375.3814769,0.5
810,55.50016844,0.631,0.396,0.004873493101,0.013,0.2164528602,354.0387148,0.5
811,151.1439897,0.631,0.396,0.01077899102,0.013,0.1089759167,451.8067391,0.5
812,18.970081,0.631,0.396,0.01552878269,0.013,0.1413564478,403.4535683,0.5
813,19.13935305,0.631,0.396,0.002746596275,0.013,0.1604105659,398.1054221,0.5
814,0.5274856511,0.631,0.396,0.05470219029,0.013,0.1724421939,475.8808593,0.5
815,13.64785865,0.631,0.396,0.001866100358,0.013,0.1178446037,280.9719504,0.5
816,4.682470359,0.631,0.396,0.01024173235,0.013,0.2476456923,317.2291165,0.5
817,18.41728241,0.631,0.396,0.01027623548,0.013,0.1421541023,246.4704341,0.5
818,6.916434413,0.631,0.396,0.001254447733,0.013,0.08900483624,419.3070503,0.5
819,6.206155109,0.631,0.396,0.009680212453,0.013,0.1652190584,577.2128543,0.5
820,19.44415358,0.631,0.396,0.008804430973,0.013,0.262266142,413.2503576,0.5
821,10.4901682,0.631,0.396,0.0002839280416,0.013,0.425667018,354.8905622,0.5
822,27.21971262,0.631,0.396,0.002415010435,0.013,0.1885621863,361.2367982,0.5
823,3.451390921,0.631,0.396,0.02296835817,0.013,0.0937950968,300.7673243,0.5
824,9.737579446,0.631,0.396,0.03032409139,0.013,0.1584047618,411.9404103,0.5
825,0.5400270409,0.631,0.396,0.0002209823913,0.013,0.1629571589,377.3306554,0.5
826,1.094327388,0.631,0.396,0.5653826496,0.013,0.08648114326,396.1281057,0.5
827,0.4520747949,0.631,0.396,0.0007078007964,0.013,0.2502433552,326.7533003,0.5
828,1349.131875,0.631,0.396,0.09211590063,0.013,0.2057824679,350.6865087,0.5
829,10.82380782,0.631,0.396,0.0005880675589,0.013,0.1331508499,329.8482651,0.5
830,40.26781895,0.631,0.396,0.02501991249,0.013,0.09767466583,248.9386463,0.5
831,37.97204176,0.631,0.396,0.02536075414,0.013,0.119467671,404.5617876,0.5
832,31.20590176,0.631,0.396,0.2633844421,0.013,0.193241022,384.462324,0.5
833,5.576338148,0.631,0.396,0.00648134472,0.013,0.1773512104,375.835797,0.5
834,16.6530689,0.631,0.396,0.03637241433,0.013,0.09448026169,363.9171379,0.5
835,3.334916032,0.631,0.396,0.0233795467,0.013,0.1357541241,457.4282912,0.5
836,11.19407746,0.631,0.396,0.26470087,0.013,0.09158478464,347.4080287,0.5
837,1.764499929,0.631,0.396,0.0088081133,0.013,0.0884557305,311.4667289,0.5
838,9.153727488,0.631,0.396,0.03314930204,0.013,0.1051415779,473.3991705,0.5
839,2.774873197,0.631,0.396,0.001891886437,0.013,0.1841186025,327.0212618,0.5
840,8.295394618,0.631,0.396,0.0008649686717,0.013,0.1559015173,377.7991233,0.5
841,23.01378846,0.631,0.396,0.01950694795,0.013,0.1018683558,331.8263936,0.5
842,27.64596216,0.631,0.396,0.05214974085,0.013,0.1008429687,503.5494711,0.5
843,10.28054565,0.631,0.396,0.005261781816,0.013,0.2311161244,242.3331808,0.5
844,3.736127651,0.631,0.396,0.001208799305,0.013,0.08932360113,323.4260848,0.5
845,7.528190225,0.631,0.396,0.05578427637,0.013,0.1195575013,216.8688283,0.5
846,7.235019663,0.631,0.396,0.0002038329759,0.013,0.08183425974,265.9285251,0.5
847,58.92462612,0.631,0.396,0.02002886921,0.013,0.2006939898,234.4828904,0.5
848,5.545836249,0.631,0.396,0.05449283449,0.013,0.1028775198,309.6658101,0.5
849,1.662009714,0.631,0.396,0.05195113802,0.013,0.1552137051,192.4163053,0.5
850,6.111590365,0.631,0.396,0.09652140117,0.013,0.136103562,373.1490296,0.5
851,18.10780126,0.631,0.396,0.0006001579023,0.013,0.1399063789,384.1707644,0.5
852,1.895004075,0.631,0.396,0.3589163654,0.013,0.1814115387,442.6740622,0.5
853,3.072314938,0.631,0.396,0.01778791556,0.013,0.1521389895,455.221457,0.5
854,3.831263311,0.631,0.396,0.04865774012,0.013,0.2259339783,440.1766496,0.5
855,38.72964526,0.631,0.396,0.005844275657,0.013,0.08646501869,449.9314749,0.5
856,323.9635208,0.631,0.396,0.0890643062,0.013,0.07675975139,363.565592,0.5
857,2.059767426,0.631,0.396,0.03293212217,0.013,0.1565977323,331.9915349,0.5
858,10.91598864,0.631,0.396,0.02829879898,0.013,0.1199403582,375.4255938,0.5
859,3.386918967,0.631,0.396,0.02074125478,0.013,0.1301396863,488.089161,0.5
860,5.363341824,0.631,0.396,0.03081689559,0.013,0.0998519425,407.1329411,0.5
861,6.408096287,0.631,0.396,0.06652679891,0.013,0.1166713464,375.3007163,0.5
862,2.19957512,0.631,0.396,0.0455222176,0.013,0.1363246864,278.5700635,0.5
863,84.17474085,0.631,0.396,0.01751683358,0.013,0.1115445048,420.9449687,0.5
864,3.074334367,0.631,0.396,0.05636800837,0.013,0.1087865133,262.0534549,0.5
865,22.89364532,0.631,0.396,0.0199955659,0.013,0.07039441766,372.9428907,0.5
866,1.820989348,0.631,0.396,0.007127815418,0.013,0.08838632527,447.0089682,0.5
867,4.511037677,0.631,0.396,0.02094755318,0.013,0.2020121547,325.6782332,0.5
868,72.85695539,0.631,0.396,0.01641067415,0.013,0.3048897283,376.1478022,0.5
869,11.12217395,0.631,0.396,0.003743142708,0.013,0.1204193198,445.1810085,0.5
870,3.402524335,0.631,0.396,0.2828462004,0.013,0.1484015223,362.5470116,0.5
871,1.64627218,0.631,0.396,0.0186876568,0.013,0.08058462797,387.3120285,0.5
872,11.66871618,0.631,0.396,0.3755895745,0.013,0.1107677726,322.5273588,0.5
873,13.5992524,0.631,0.396,0.05156116268,0.013,0.1228879569,615.196301,0.5
874,52.55140041,0.631,0.396,0.1220366632,0.013,0.1010396786,179.6989177,0.5
875,2.974520665,0.631,0.396,0.0114058049,0.013,0.1377972948,350.2207081,0.5
876,16.50431167,0.631,0.396,0.009490276399,0.013,0.2184262249,333.1940357,0.5
877,0.9171598663,0.631,0.396,0.01421378767,0.013,0.1230795324,287.1837556,0.5
878,18.27672306,0.631,0.396,0.00534039311,0.013,0.1623583854,286.1103355,0.5
879,7.237505438,0.631,0.396,0.2496224244,0.013,0.1280481291,402.5494109,0.5
880,2.05794349,0.631,0.396,0.006505325576,0.013,0.1915387201,426.6416605,0.5
881,1.862887833,0.631,0.396,0.3706090778,0.013,0.1922358869,371.5623253,0.5
882,45.94884619,0.631,0.396,0.01168498395,0.013,0.06912190499,258.3928707,0.5
883,13.54758218,0.631,0.396,0.03603235189,0.013,0.05445963978,485.7189413,0.5
884,91.14305823,0.631,0.396,0.4906172536,0.013,0.1306764333,353.1733603,0.5
885,14.65616549,0.631,0.396,0.004357202671,0.013,0.1628931465,255.8278977,0.5
886,18.93047143,0.631,0.396,0.003560454724,0.013,0.1066807054,350.3493164,0.5
887,7.720667521,0.631,0.396,0.009562335061,0.013,0.1427543476,361.9531548,0.5
888,28.62039433,0.631,0.396,0.1049771635,0.013,0.1671681252,467.9796336,0.5
889,43.70497193,0.631,0.396,0.73796733,0.013,0.06587338902,336.7485126,0.5
890,5.366783504,0.631,0.396,0.0006494716183,0.013,0.1966744945,287.7177989,0.5
891,1.082966817,0.631,0.396,0.04135647548,0.013,0.2303821769,374.595916,0.5
892,1.302709276,0.631,0.396,0.1081437523,0.013,0.1787477649,314.239103,0.5
893,4.854074047,0.631,0.396,0.09938180381,0.013,0.1587877058,381.2466095,0.5
894,36.59139324,0.631,0.396,0.0989439459,0.013,0.1866300314,220.1866249,0.5
895,78.05292968,0.631,0.396,0.01013354967,0.013,0.1751458761,329.1547026,0.5
896,4.397756659,0.631,0.396,0.004065958703,0.013,0.2610233454,407.6423944,0.5
897,0.4855691994,0.631,0.396,0.01824278304,0.013,0.09517733303,399.6995304,0.5
898,13.63250888,0.631,0.396,0.2594421703,0.013,0.1499255022,358.6696666,0.5
899,13.68067294,0.631,0.396,0.1001444318,0.013,0.1289008652,464.2203735,0.5
900,63.3611162,0.631,0.396,0.0238652092,0.013,0.1674169668,336.7445506,0.5
901,2.961141058,0.631,0.396,0.02040439584,0.013,0.1958154653,336.3661929,0.5
902,3.218695867,0.631,0.396,0.03653096584,0.013,0.1501261755,305.1411599,0.5
903,40.79141451,0.631,0.396,0.0336183016,0.013,0.1713818207,267.8663367,0.5
904,26.20785443,0.631,0.396,0.0005361531567,0.013,0.1053916889,424.4053173,0.5
905,23.78249303,0.631,0.396,0.08941347191,0.013,0.1002450507,366.9631955,0.5
906,637.7573,0.631,0.396,0.001828921304,0.013,0.09875910395,372.6728217,0.5
907,72.70012792,0.631,0.396,0.04627469278,0.013,0.09167095414,367.0988948,0.5
908,13.75612583,0.631,0.396,0.01770697475,0.013,0.1127114439,296.9774306,0.5
909,13.94058369,0.631,0.396,0.01126333259,0.013,0.1133376509,284.2173782,0.5
910,3.953055597,0.631,0.396,0.1891666245,0.013,0.06441855423,293.8110577,0.5
911,2.585811643,0.631,0.396,0.002554712944,0.013,0.1296395842,391.7103685,0.5
912,1.283718709,0.631,0.396,0.0108346097,0.013,0.1495254083,320.7410244,0.5
913,38.73182344,0.631,0.396,0.01928065688,0.013,0.08537607591,372.3629558,0.5
914,0.2325999362,0.631,0.396,0.01731850972,0.013,0.08631462178,442.7391531,0.5
915,4.499708042,0.631,0.396,0.01459963836,0.013,0.1400453685,413.0088367,0.5
916,9.864260141,0.631,0.396,0.1880384841,0.013,0.06981120598,408.6932953,0.5
917,5.111435402,0.631,0.396,0.01245257292,0.013,0.1574840096,542.323511,0.5
918,0.379278056,0.631,0.396,0.003221839289,0.013,0.1211408993,303.9955121,0.5
919,46.03244586,0.631,0.396,0.007746309584,0.013,0.1134357514,355.7289264,0.5
920,0.3548344035,0.631,0.396,0.01429725857,0.013,0.1043877643,282.3611324,0.5
921,14.2209225,0.631,0.396,0.05908470649,0.013,0.09536770551,379.4811046,0.5
922,0.9386317749,0.631,0.396,0.2036728225,0.013,0.1283515875,256.8249054,0.5
923,2.044355247,0.631,0.396,0.001455982622,0.013,0.1937903076,270.3318233,0.5
924,2.353211498,0.631,0.396,0.2973355484,0.013,0.08438676092,427.2001949,0.5
925,26.38658776,0.631,0.396,0.05549926696,0.013,0.1256756613,404.3053522,0.5
926,20.96853466,0.631,0.396,0.06413412679,0.013,0.2901208343,355.1875809,0.5
927,17.67285343,0.631,0.396,0.007662339539,0.013,0.2161440177,422.1695146,0.5
928,102.6647089,0.631,0.396,0.01053721243,0.013,0.145048237,259.7055175,0.5
929,1.735784886,0.631,0.396,0.06418816184,0.013,0.1413980956,311.6334819,0.5
930,1.276714402,0.631,0.396,0.002927641467,0.013,0.20466357,421.2280308,0.5
931,1.260327922,0.631,0.396,0.04577075651,0.013,0.09166379515,271.2327777,0.5
932,2.696795946,0.631,0.396,0.07391152365,0.013,0.1922296093,289.4231355,0.5
933,726.1012058,0.631,0.396,0.01274065342,0.013,0.1559239948,267.1071659,0.5
934,4.294724663,0.631,0.396,0.007500851669,0.013,0.1685986951,444.1158978,0.5
935,7.769566428,0.631,0.396,0.00648725102,0.013,0.1161731372,371.8841382,0.5
936,2.36439633,0.631,0.396,0.0008032221071,0.013,0.08710973671,337.1123168,0.5
937,22.41801983,0.631,0.396,0.008607286997,0.013,0.08583679169,347.4630048,0.5
938,0.6171771077,0.631,0.396,0.02515863593,0.013,0.1431140547,419.5929546,0.5
939,5.66224819,0.631,0.396,0.1486889491,0.013,0.1529183499,308.4961779,0.5
940,46.65816661,0.631,0.396,0.1567976376,0.013,0.1707602988,350.0116149,0.5
941,17.58845684,0.631,0.396,0.001552449963,0.013,0.07335246582,260.8471613,0.5
942,4.970370619,0.631,0.396,0.0120800899,0.013,0.2073529956,324.6008647,0.5
943,4.235774378,0.631,0.396,0.007210902606,0.013,0.1254947847,443.3428663,0.5
944,3.761938257,0.631,0.396,0.007349938177,0.013,0.1558946819,276.4468388,0.5
945,48.8611253,0.631,0.396,0.03050029558,0.013,0.1831321098,400.51022,0.5
946,8.88854866,0.631,0.396,0.0261445256,0.013,0.1272185712,446.6638855,0.5
947,17.47846292,0.631,0.396,0.05207371812,0.013,0.08207902924,424.5981508,0.5
948,18.35062362,0.631,0.396,0.005555669995,0.013,0.1440184719,322.3159945,0.5
949,39.72678295,0.631,0.396,0.004293120337,0.013,0.128150988,252.503358,0.5
950,32.37653844,0.631,0.396,0.00371509708,0.013,0.1143748335,337.0035128,0.5
951,8.583865296,0.631,0.396,0.06722014544,0.013,0.08401505694,379.0929461,0.5
952,31.01109788,0.631,0.396,0.0370228176,0.013,0.1638927507,472.5731615,0.5
